datum;badid;bad;adresse1;adresse2;ort;plz;kanton;beckenid;becken;typ;temperatur
2022-01-03 06:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 06:13:02;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 06:23:05;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.7
2022-01-03 06:30:02;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.5
2022-01-03 06:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.1
2022-01-03 06:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.7
2022-01-03 06:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.4
2022-01-03 06:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.1
2022-01-03 06:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7
2022-01-03 06:30:21;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 06:30:23;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2022-01-03 06:30:25;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.2
2022-01-03 06:30:28;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.2
2022-01-03 06:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.1
2022-01-03 06:33:09;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 06:43:11;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.7
2022-01-03 06:53:14;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 07:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;7.8
2022-01-03 07:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.1
2022-01-03 07:03:17;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 07:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 07:13:20;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 07:23:23;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 07:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.5
2022-01-03 07:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.1
2022-01-03 07:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.7
2022-01-03 07:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.3
2022-01-03 07:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.1
2022-01-03 07:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7
2022-01-03 07:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 07:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2022-01-03 07:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.2
2022-01-03 07:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.2
2022-01-03 07:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 07:33:26;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 07:43:29;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 07:53:31;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.7
2022-01-03 08:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;7.8
2022-01-03 08:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.1
2022-01-03 08:03:34;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.7
2022-01-03 08:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 08:13:36;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.7
2022-01-03 08:23:40;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 08:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.6
2022-01-03 08:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.1
2022-01-03 08:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.8
2022-01-03 08:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.4
2022-01-03 08:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.1
2022-01-03 08:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7
2022-01-03 08:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 08:30:23;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2022-01-03 08:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.2
2022-01-03 08:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 08:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 08:33:43;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 08:43:46;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 08:53:49;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 09:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;7.8
2022-01-03 09:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.1
2022-01-03 09:03:51;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 09:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 09:13:54;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 09:23:57;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.7
2022-01-03 09:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.5
2022-01-03 09:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.1
2022-01-03 09:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.8
2022-01-03 09:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.4
2022-01-03 09:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.1
2022-01-03 09:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.1
2022-01-03 09:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 09:30:23;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2022-01-03 09:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.2
2022-01-03 09:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.2
2022-01-03 09:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 09:33:59;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 09:44:02;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 09:54:05;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 10:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;7.8
2022-01-03 10:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.1
2022-01-03 10:04:07;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 10:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 10:14:10;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 10:24:12;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 10:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.5
2022-01-03 10:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.1
2022-01-03 10:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.8
2022-01-03 10:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.5
2022-01-03 10:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.1
2022-01-03 10:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.1
2022-01-03 10:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 10:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2022-01-03 10:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.2
2022-01-03 10:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 10:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 10:34:15;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 10:44:18;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 10:54:21;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 11:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;7.8
2022-01-03 11:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.1
2022-01-03 11:04:23;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 11:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 11:14:26;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 11:24:29;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 11:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.6
2022-01-03 11:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.2
2022-01-03 11:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.8
2022-01-03 11:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.6
2022-01-03 11:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.1
2022-01-03 11:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.2
2022-01-03 11:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 11:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2022-01-03 11:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.2
2022-01-03 11:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 11:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 11:34:32;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 11:44:35;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.9
2022-01-03 11:54:37;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;6.8
2022-01-03 12:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;7.8
2022-01-03 12:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.1
2022-01-03 12:04:40;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 12:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 12:14:42;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 12:24:45;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 12:30:02;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.8
2022-01-03 12:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.3
2022-01-03 12:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.8
2022-01-03 12:30:11;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.7
2022-01-03 12:30:14;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.1
2022-01-03 12:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.3
2022-01-03 12:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 12:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.4
2022-01-03 12:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 12:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.3
2022-01-03 12:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 12:34:47;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 12:44:50;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 12:54:53;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 13:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;7.8
2022-01-03 13:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.1
2022-01-03 13:04:55;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 13:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 13:14:58;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 13:25:01;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 13:30:02;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.1
2022-01-03 13:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.3
2022-01-03 13:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.9
2022-01-03 13:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;5.9
2022-01-03 13:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 13:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.3
2022-01-03 13:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 13:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.8
2022-01-03 13:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 13:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.4
2022-01-03 13:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 13:35:03;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 13:45:06;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 13:55:09;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 14:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 14:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.4
2022-01-03 14:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 14:05:12;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 14:15:15;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 14:25:17;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 14:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.3
2022-01-03 14:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.4
2022-01-03 14:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.9
2022-01-03 14:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;6.1
2022-01-03 14:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 14:30:17;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 14:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.9
2022-01-03 14:30:22;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.1
2022-01-03 14:30:24;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 14:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.4
2022-01-03 14:30:29;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 14:35:20;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 14:45:23;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 14:55:25;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 15:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 15:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 15:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 15:05:28;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 15:15:31;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 15:25:34;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 15:30:02;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.4
2022-01-03 15:30:06;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.5
2022-01-03 15:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.9
2022-01-03 15:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;6.2
2022-01-03 15:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 15:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 15:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 15:30:24;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.4
2022-01-03 15:30:26;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 15:30:30;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.4
2022-01-03 15:30:33;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 15:35:37;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 15:45:40;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 15:55:42;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 16:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.3
2022-01-03 16:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 16:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7
2022-01-03 16:05:45;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 16:15:48;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 16:25:51;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7
2022-01-03 16:30:03;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;7.4
2022-01-03 16:30:07;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;7.5
2022-01-03 16:30:09;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.9
2022-01-03 16:30:12;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;6.2
2022-01-03 16:30:15;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;7.2
2022-01-03 16:30:18;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;7.4
2022-01-03 16:30:20;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;7
2022-01-03 16:30:23;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;1.3
2022-01-03 16:30:25;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;5.1
2022-01-03 16:30:27;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;7.4
2022-01-03 16:30:30;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;7.2
2022-01-03 16:35:54;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
2022-01-03 16:45:57;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 16:55:59;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.2
2022-01-03 17:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;8.9
2022-01-03 17:00:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;6.7
2022-01-03 17:05:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;7.1
2022-01-03 17:06:02;5;Frei- und Seebad;Frei- und Seebad Spiez;Schachenstrasse 17;Spiez;3700;BE;15;Thunersee (Spiez);See;7.1
