datum;badid;bad;adresse1;adresse2;ort;plz;kanton;beckenid;becken;typ;temperatur
2002-01-03 17:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-03 18:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-03 18:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-03 18:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-03 19:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-03 19:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-03 19:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-03 20:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-03 20:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-03 20:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-03 21:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-03 21:10:02;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-03 21:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-03 22:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-03 22:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-03 22:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-03 23:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-03 23:10:02;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-03 23:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-04 00:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 00:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 00:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-04 01:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 01:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 01:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-04 02:10:03;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 02:10:06;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 02:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-04 03:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 03:10:02;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 03:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.9
2002-01-04 04:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 04:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 04:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.2
2002-01-04 05:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 05:10:02;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 05:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.2
2002-01-04 06:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 06:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 06:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.2
2002-01-04 07:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 07:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 07:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-04 08:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 08:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 08:15:03;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-04 09:10:02;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 09:10:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 09:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-04 10:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 10:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 10:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-04 11:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 11:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 11:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-04 12:10:02;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 12:10:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 12:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.3
2002-01-04 13:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 13:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 13:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.8
2002-01-04 14:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 14:10:02;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 14:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.8
2002-01-04 15:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 15:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 15:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.8
2002-01-04 16:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 16:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 16:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.8
2002-01-04 17:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.8
2002-01-04 18:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 18:10:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 18:15:02;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;4.8
2002-01-04 19:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 19:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 19:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;5.3
2002-01-04 20:10:01;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;0
2002-01-04 20:10:01;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;0
2002-01-04 20:15:01;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;5.3
